subject	seq	trial	wordtype	text	transcript	maincode	checktrans
13	78	46	target	CLUB	club	TRUE	
13	79	47	prime	CAR	car	TRUE	
13	80	47	target	RAMP	ramp	TRUE	
13	81	48	prime	RAT	rat	TRUE	
13	82	48	target	TRAILER	trailer	TRUE	
13	83	49	prime	BOURBON	bourbon	TRUE	
13	84	49	target	ACTOR	actor	TRUE	
13	85	50	prime	VASE	vase	TRUE	
13	86	50	target	COVER	cover	TRUE	
13	87	51	prime	CAKE	cake	TRUE	
13	88	51	target	CANDLE	candle	TRUE	
13	89	52	prime	RAIL	rail	TRUE	
13	90	52	target	CARPENTER	carpenter	TRUE	
13	91	53	prime	ATLAS	atlas	TRUE	
13	92	53	target	JOURNAL	journal	TRUE	
13	93	54	prime	BODYGUARD	bodyguard	TRUE	
13	94	54	target	JEWELER	jeweler	TRUE	
13	95	55	prime	WINDOW	window	TRUE	
13	96	55	target	CURTAIN	curtain	TRUE	
13	97	56	prime	MARATHON	marathon	TRUE	
13	98	56	target	CLASSROOM	classroom	TRUE	
13	99	57	prime	ZINC	zinc	TRUE	
13	100	57	target	PEACH	peach	TRUE	
13	101	58	prime	BANANA	banana	TRUE	
13	102	58	target	SANDWICH	sandwich	TRUE	
13	103	59	prime	FLIGHT	flight	TRUE	
13	104	59	target	CROSS	cross	TRUE	
13	105	60	prime	HOTEL	hotel	TRUE	
13	106	60	target	LEG	leg	TRUE	
13	107	61	prime	LOTTERY	lottery	TRUE	
13	108	61	target	TIRE	tire	TRUE	
13	109	62	prime	SALT	salt	TRUE	
13	110	62	target	CABIN	cabin	TRUE	
13	111	63	prime	MONASTERY	monastery	TRUE	
13	112	63	target	CHAPEL	chapel	TRUE	
13	113	64	prime	ENVELOPE	envelope	TRUE	
13	114	64	target	LETTER	letter	TRUE	
13	115	65	prime	DECOY	decoy	TRUE	
13	116	65	target	FLAG	flag	TRUE	
13	117	66	prime	LAYER	layer	TRUE	
13	118	66	target	TRAIL	trail	TRUE	
13	119	67	prime	ELEPHANT	elephant	TRUE	
13	120	67	target	TIGER	tiger	TRUE	
13	121	68	prime	TENT	tent	TRUE	
13	122	68	target	POLE	pole	TRUE	
13	123	69	prime	ASYLUM	o-asylum (sic)	FALSE	
13	124	69	target	BOWL	bowl	TRUE	
13	125	70	prime	FORK	fork	TRUE	
13	126	70	target	LADLE	ladle	TRUE	
13	127	71	prime	HEAVEN	heaven	TRUE	
13	128	71	target	MANUAL	manual	TRUE	
13	129	72	prime	KIMONO	kimono	TRUE	
13	130	72	target	PENCIL	pencil	TRUE	
13	131	73	prime	JAR	jar	TRUE	
13	132	73	target	LID	lid	TRUE	
13	133	74	prime	PORCH	porch	TRUE	
13	134	74	target	HANDBAG	handbag	TRUE	
13	135	75	prime	NECKLACE	necklace	TRUE	
13	136	75	target	FEATHER	feather	TRUE	
13	137	76	prime	SALMON	salmon	TRUE	*after salmon there is garden
13	138	77	prime	TREASURER	treasurer	TRUE	
13	139	77	target	SUPPORTER	supporter	TRUE	
13	140	78	prime	TEST	test	TRUE	
13	141	78	target	LIMB	limb	TRUE	
13	142	79	prime	SCAR	scar 	FALSE	
13	143	79	target	CONDO	condo	TRUE	
14	1	8	prime	DEAL	deal	TRUE	
14	2	8	target	STACK	stack	TRUE	
14	3	9	prime	KIMONO	kimono	TRUE	
14	4	9	target	PEN	pen	TRUE	
14	5	10	prime	MELON	melon	TRUE	
14	6	10	target	CELEBRITY	celebrity	TRUE	
14	7	11	prime	BOURBON	bourbon	TRUE	
14	8	11	target	BOXER	boxer	TRUE	
14	9	12	prime	ATLAS	atlas	TRUE	
14	10	12	target	GLOBE	globe	TRUE	
14	11	13	prime	SCAR	scar	TRUE	
14	12	13	target	CAFE	café	FALSE	
14	13	14	prime	VASE	vase	TRUE	
14	14	14	target	FLOWER	flower	TRUE	
14	15	15	prime	KNIFE	knife	TRUE	
14	16	15	target	CAN	can	TRUE	
14	17	16	prime	KAYAK	kayak	TRUE	
14	18	16	target	FERRY	ferry	TRUE	
14	19	17	prime	PORCH	porch	TRUE	
14	20	17	target	HAMMER	hammer	TRUE	
14	21	18	prime	RIFLE	rifle	TRUE	
14	22	18	target	TRIGGER	trigger	TRUE	
14	23	19	prime	LOCKER	locker	TRUE	
14	24	19	target	STRING	string	TRUE	
14	25	20	prime	SUCCESSOR	successor	TRUE	
14	26	20	target	PIANO	piano	TRUE	
14	27	21	prime	ZINC	zinc	TRUE	
14	28	21	target	PLANT	plant	TRUE	
14	29	22	prime	TENT	tent	TRUE	
14	30	22	target	CUSHION	cushion	TRUE	
14	31	23	prime	BUTLER	butler	TRUE	
14	32	23	target	MILLIONAIRE	millionaire	TRUE	
14	33	24	prime	BLUEPRINT	blueprint	TRUE	
14	34	24	target	RULER	ruler	TRUE	
14	35	25	prime	FORTRESS	fortress	TRUE	
14	36	25	target	WALL	wall	TRUE	
14	37	26	prime	CHAIN	chain	TRUE	
14	38	26	target	SAW	saw	TRUE	
14	39	27	prime	LAYER	layer	TRUE	
14	40	27	target	CAMP	camp	TRUE	
14	41	28	prime	PASSPORT	passport	TRUE	
14	42	28	target	SENIOR	senior	TRUE	
14	43	29	prime	HORSE	horse	TRUE	
14	44	29	target	RABBIT	rabbit	TRUE	
14	45	30	prime	MARATHON	marathon	TRUE	
14	46	30	target	CLOSET	closet	TRUE	
14	47	31	prime	MATADOR	matador	TRUE	
14	48	31	target	SANDWICH	sandwich	TRUE	
14	49	32	prime	HEAVEN	heaven	TRUE	
14	50	32	target	LENS	lens	TRUE	
14	51	33	prime	FORK	fork	TRUE	
14	52	33	target	LEMON	lemon	TRUE	
14	53	34	prime	SALT	salt	TRUE	
14	54	34	target	CAVERN	cavern	TRUE	
14	55	35	prime	MONASTERY	monastery	TRUE	
14	56	35	target	CASTLE	castle	TRUE	
14	57	36	prime	CAR	car	TRUE	
14	58	36	target	ROAD	road	TRUE	
14	59	37	prime	TITAN	titan	TRUE	
14	60	37	target	RECLINER	recliner	TRUE	
14	61	38	prime	HAMMER	hammer	TRUE	
14	62	38	target	PEG	peg	TRUE	
14	63	39	prime	ASYLUM	asylum	TRUE	
14	64	39	target	BOW	bow	TRUE	
14	65	40	prime	NECKLACE	necklace	TRUE	
14	66	40	target	DIAMOND	diamond	TRUE	
14	67	41	prime	DECOY	decoy	TRUE	
14	68	41	target	OAR	oar	TRUE	
14	69	42	prime	HOTEL	hotel	TRUE	
14	70	42	target	BARREL	barrel	TRUE	
14	71	43	prime	BANANA	banana	TRUE	
14	72	43	target	SUNDAE	sundae	TRUE	
14	73	44	prime	OBJECTIVE	objective	TRUE	
14	74	44	target	HAMSTER	hamster	TRUE	
14	75	45	prime	DRIFTER	drifter	TRUE	
14	76	45	target	HOSE	ho-hose (sic)	FALSE	
14	77	46	prime	SALMON	salmon	TRUE	
14	78	46	target	POOL	pool	TRUE	
14	79	47	prime	SPIDER	spider	TRUE	
14	80	47	target	BEE	bee	TRUE	
14	81	48	prime	FLIGHT	flight	TRUE	
14	82	48	target	DRIVEWAY	driveway	TRUE	
14	83	49	prime	DAM	dam	TRUE	
14	84	49	target	FACTORY	factory	TRUE	
14	85	50	prime	SINK	sink	TRUE	
14	86	50	target	FAUCET	faucet	TRUE	
14	87	51	prime	UNCLE	uncle	TRUE	
14	88	51	target	LAMP	lamp	TRUE	
14	89	52	prime	PORT	port	TRUE	
14	90	52	target	DESK	desk	TRUE	
14	91	53	prime	DRESSER	dresser	TRUE	
14	92	53	target	MIRROR	mirror	TRUE	
14	93	54	prime	BANANA	banana	TRUE	
14	94	54	target	PEEL	peel	TRUE	
14	95	55	prime	RAKE	rake	TRUE	
14	96	55	target	GLOVE	glove	TRUE	
14	97	56	prime	JAW	jaw	TRUE	
14	98	56	target	WRENCH	wrench	TRUE	
14	99	57	prime	JAR	jar	TRUE	
14	100	57	target	BAGEL	bagel	TRUE	
14	101	58	prime	CRUISE	cruise	TRUE	
14	102	58	target	ERASER	eraser	TRUE	
14	103	59	prime	MAGAZINE	magazine	TRUE	
14	104	59	target	NECKLACE	necklace	TRUE	
14	105	60	prime	NERVE	nerve	TRUE	
14	106	60	target	CUSHION	cushion	TRUE	
14	107	61	prime	FORT	fort	TRUE	
14	108	61	target	CLIFF	cliff	TRUE	
14	109	62	prime	ROBIN	robin	TRUE	
14	110	62	target	CHIPMUNK	chipmunk	TRUE	
14	111	63	prime	SHOWTIME	showtime	TRUE	
14	112	63	target	STRAP	strap	TRUE	
14	113	64	prime	WINDOW	window	TRUE	
14	114	64	target	PANE	pane	TRUE	
14	115	65	prime	BODYGUARD	bodyguard	TRUE	
14	116	65	target	ACTRESS	actress	TRUE	
14	117	66	prime	ENVELOPE	envelope	TRUE	
14	118	66	target	ALBUM	album	TRUE	
14	119	67	prime	ELEPHANT	elephant	TRUE	
14	120	67	target	TURTLE	turtle	TRUE	
14	121	68	prime	LOTTERY	lottery	TRUE	
14	122	68	target	BASKET	basket	TRUE	
14	123	69	prime	CAKE	cake	TRUE	
14	124	69	target	FIGURINE	figurine	TRUE	
14	125	70	prime	SHOVEL	shovel	TRUE	
14	126	70	target	BUCKET	bucket	TRUE	
14	127	71	prime	RAT	rat	TRUE	
14	128	71	target	TAXI	taxi	TRUE	
14	129	72	prime	ENTERPRISE	enterprise	TRUE	
14	130	72	target	BENCH	bench	TRUE	
14	131	73	prime	DRUM	drum	TRUE	
14	132	73	target	HELMET	helmet	TRUE	
14	133	74	prime	COACH	coach	TRUE	
14	134	74	target	TEENAGER	teenager	TRUE	
14	135	75	prime	TREASURER	treasurer	TRUE	
14	136	75	target	SENATOR	senator	TRUE	
14	137	76	prime	BIKE	bike	TRUE	
14	138	76	target	TOWEL	towel	TRUE	
14	139	77	prime	PLAYPEN	playpen	TRUE	
14	140	77	target	SHOELACE	shoelace	TRUE	
14	141	78	prime	RAIL	rail	TRUE	
14	142	78	target	CARDINAL	cardinal	TRUE	
14	143	79	prime	TEST	test	TRUE	
14	144	79	target	GATE		FALSE	
15	1	8	prime	SHOWTIME	showtime	TRUE	
15	2	8	target	QUILT	quilt	TRUE	
15	3	9	prime	TEST	test	TRUE	
15	4	9	target	FORT	fort	TRUE	
15	5	10	prime	DIRECTOR	director	TRUE	
15	6	10	target	NOVEL	novel	TRUE	
15	7	11	prime	WINDOW	window	TRUE	
15	8	11	target	PAINTING	painting	TRUE	
15	9	12	prime	LOFT	loft	TRUE	
15	10	12	target	COVER	cover	TRUE	
15	11	13	prime	SAW	saw	TRUE	
15	12	13	target	RAG	rag	TRUE	
15	13	14	prime	TRAINER	trainer	TRUE	
15	14	14	target	ACTOR	actor	TRUE	
15	15	15	prime	CANOE	canoe	TRUE	
15	16	15	target	FLAG	flag	TRUE	
15	17	16	prime	MARATHON	marathon	TRUE	
15	18	16	target	BONE	bone	TRUE	
15	19	17	prime	NERVE	nerve	TRUE	
15	20	17	target	TREADMILL	treadmill	TRUE	
15	21	18	prime	HOTEL	hotel	TRUE	
15	22	18	target	PATIO	patio	TRUE	
15	23	19	prime	GAVEL	gavel	TRUE	
15	24	19	target	FLAGPOLE	flagpole	TRUE	
15	25	20	prime	ISLE	isle	TRUE	
15	26	20	target	GRAVE	grave	TRUE	
15	27	21	prime	PAN	pan	TRUE	
15	28	21	target	RIVER	river	TRUE	
15	29	22	prime	PORT	port	TRUE	
15	30	22	target	BULB	bulb	TRUE	
15	31	23	prime	DEAL	deal	TRUE	
15	32	23	target	SHELF	shelf	TRUE	
15	33	24	prime	GARLIC	garlic	TRUE	
15	34	24	target	BOULDER	boulder	TRUE	
15	35	25	prime	WAITRESS	waitress	TRUE	
15	36	25	target	DINER	diner	TRUE	
15	37	26	prime	CHAIN	chain	TRUE	
15	38	26	target	LINK	link	TRUE	
15	39	27	prime	RESORT	resort	TRUE	
15	40	27	target	GARDEN	garden	TRUE	
15	41	28	prime	SINK	sink	TRUE	
15	42	28	target	TILE	tile	TRUE	
15	43	29	prime	SPATULA	spatula	TRUE	
15	44	29	target	STRAINER	strainer	TRUE	
15	45	30	prime	BIKE	bike	TRUE	
15	46	30	target	RACK	rack	TRUE	
15	47	31	prime	ENGINEER	engineer	TRUE	
15	48	31	target	TIGER	tiger	TRUE	
15	49	32	prime	BURGER	burger	TRUE	
15	50	32	target	NAIL	nail	TRUE	
15	51	33	prime	ORCHESTRA	orchestra	TRUE	
15	52	33	target	JEWELER	jeweler	TRUE	
15	53	34	prime	CHURCH	church	TRUE	
15	54	34	target	CROSS	cross	TRUE	
15	55	35	prime	CONQUEROR	conqueror	TRUE	
15	56	35	target	SUPPORTER	supporter	TRUE	
15	57	36	prime	CAR	car	TRUE	
15	58	36	target	BUMPER	bumper	TRUE	
15	59	37	prime	MECHANISM	mechanism	TRUE	
15	60	37	target	CHAPEL	chapel	TRUE	
15	61	38	prime	JAR	jar	TRUE	
15	62	38	target	COOKIE	cookie	TRUE	
15	63	39	prime	DRUG	drug	TRUE	
15	64	39	target	CANDLE	candle	TRUE	
15	65	40	prime	DRESSER	dresser	TRUE	
15	66	40	target	DRAWER	drawer	TRUE	
15	67	41	prime	CADDY	caddy	TRUE	
15	68	41	target	GOLFER	golfer	TRUE	
15	69	42	prime	ATLAS	atlas	TRUE	
15	70	42	target	MAP	map	TRUE	
15	71	43	prime	MOTORCYCLE	motorcycle	TRUE	
15	72	43	target	BUS	bus	TRUE	
15	73	44	prime	HARBOR	harbor	TRUE	
15	74	44	target	BEAR	bear	TRUE	
15	75	45	prime	CAMERA	camera	TRUE	
15	76	45	target	MANUAL	manual	TRUE	
15	77	46	prime	DRILL	drill	TRUE	
15	78	46	target	HANDBAG	handbag	TRUE	
15	79	47	prime	FESTIVAL	festival	TRUE	
15	80	47	target	LETTER	letter	TRUE	
15	81	48	prime	ERASER	eraser	TRUE	
15	82	48	target	PENCIL	pencil	TRUE	
15	83	49	prime	BLUEPRINT	blueprint	TRUE	
15	84	49	target	BUILDING	building	TRUE	
15	85	50	prime	CART	cart	TRUE	
15	86	50	target	LADLE	la-ladle (sic)	FALSE	
15	87	51	prime	BUTTERFLY	butterfly	TRUE	
15	88	51	target	HORNET	hornet	TRUE	
15	89	52	prime	RIFLE	rifle	TRUE	
15	90	52	target	TROPHY	trophy	TRUE	
15	91	53	prime	TORSO	torso	TRUE	
15	92	53	target	CHICKEN	chicken	TRUE	
15	93	54	prime	PUZZLE	puzzle	TRUE	
15	94	54	target	KID	kid	TRUE	
15	95	55	prime	BANANA	banana	TRUE	
15	96	55	target	DRINK	drink	TRUE	
15	97	56	prime	DOORSTEP	doorstep	TRUE	
15	98	56	target	FARM	farm	TRUE	
15	99	57	prime	LAYER	layer	TRUE	
15	100	57	target	OAR	oar	TRUE	
15	101	58	prime	FUTON	futon	TRUE	
15	102	58	target	RADIATOR	radiator	TRUE	
15	103	59	prime	STATE	state	TRUE	
15	104	59	target	RAVEN	raven	TRUE	
15	105	60	prime	TENT	tent	TRUE	
15	106	60	target	CABIN	cabin	TRUE	
15	107	61	prime	STORM	storm	TRUE	
15	108	61	target	ATHLETE	athlete	TRUE	
15	109	62	prime	FORT	fort	TRUE	
15	110	62	target	CAVE	cave	TRUE	
15	111	63	prime	STATUE	statue	TRUE	
15	112	63	target	SANDWICH	sandwich	TRUE	
15	113	64	prime	PLAYPEN	playpen	TRUE	
15	114	64	target	SKI	ski	TRUE	
15	115	65	prime	MONK	monk	TRUE	
15	116	65	target	CARPENTER	carpenter	TRUE	
15	117	66	prime	GUITAR	guitar	TRUE	
15	118	66	target	PEDAL	pedal	TRUE	
15	119	67	prime	KIWI	kiwi	TRUE	
15	120	67	target	PEACH	peach	TRUE	
15	121	68	prime	SHIRT	shirt	TRUE	
15	122	68	target	CLUB	club	TRUE	
15	123	69	prime	HYDRANT	hydrant	TRUE	
15	124	69	target	REFLECTOR	reflector	TRUE	
15	125	70	prime	SAXOPHONE	saxophone	TRUE	
15	126	70	target	PILLAR	pillar	TRUE	
15	127	71	prime	WOLF	wolf	TRUE	
15	128	71	target	POLE	pole	TRUE	
15	129	72	prime	ASYLUM	a-asylum (sic)	FALSE	
15	130	72	target	STRING	string	TRUE	
15	131	73	prime	CRUISE	cruise	TRUE	
15	132	73	target	STAPLER	stapler	TRUE	
15	133	74	prime	DRUM	drum	TRUE	
15	134	74	target	HYDRANT	hydrant	TRUE	
15	135	75	prime	DORM	dorm	TRUE	
15	136	75	target	CONDO	condo	TRUE	
15	137	76	prime	BICYCLE	bicycle	TRUE	
15	138	76	target	TIRE	tire	TRUE	
15	139	77	prime	TABLE	table	TRUE	
15	140	77	target	CHAIR	chair	TRUE	
15	141	78	prime	VAN	van	TRUE	
15	142	78	target	TRAILER	trailer	TRUE	
15	143	79	prime	AIRCRAFT	aircraft	TRUE	
15	144	79	target	FEATHER	feather	TRUE	
16	1	8	prime	DRILL	drill	TRUE	
16	2	8	target	HAMMER	hammer	TRUE	
16	3	9	prime	TABLE	table	TRUE	
16	4	9	target	LEG	leg	TRUE	
16	5	10	prime	BICYCLE	bicycle	TRUE	
16	6	10	target	BASKET	basket	TRUE	
16	7	11	prime	PENCIL	pencil	TRUE	
16	8	11	target	SHARPENER	sharpener	TRUE	
16	9	12	prime	SHIRT	shirt	TRUE	
16	10	12	target	CAN	can	TRUE	
16	11	13	prime	CADDY	caddy	TRUE	
16	12	13	target	CELEBRITY	celebrity	TRUE	
16	13	14	prime	CART	cart	TRUE	
16	14	14	target	LEMON	lemon	TRUE	
16	15	15	prime	VAN	van	TRUE	
16	16	15	target	TAXI	taxi	TRUE	
16	17	16	prime	DOORSTEP	doorstep	TRUE	
16	18	16	target	WALL	wall	TRUE	
16	19	17	prime	MOTORCYCLE	motorcycle	TRUE	
16	20	17	target	BENCH	bench	TRUE	
16	21	18	prime	CANOE	canoe	TRUE	
16	22	18	target	OAR	oar	TRUE	
16	23	19	prime	BOOK	book	TRUE	
16	24	19	target	PAGE	page	TRUE	
16	25	20	prime	TORSO	torso	TRUE	
16	26	20	target	CHIPMUNK	chipmunk	TRUE	
16	27	21	prime	BACKPACK	backpack	TRUE	
16	28	21	target	BOOK	book	TRUE	
16	29	22	prime	DIRECTOR	director	TRUE	
16	30	22	target	NECKLACE	necklace	TRUE	
16	31	23	prime	VIOLIN	violin	TRUE	
16	32	23	target	BOWL	bowl	TRUE	
16	33	24	prime	LAWYER	lawyer	TRUE	
16	34	24	target	CURTAIN	curtain	TRUE	
16	35	25	prime	TRUMPET	trumpet	TRUE	
16	36	25	target	RUG	rug	TRUE	
16	37	26	prime	GARLIC	garlic	TRUE	
16	38	26	target	BUCKET	bucket	TRUE	
16	39	27	prime	BURGER	burger	TRUE	
16	40	27	target	PEG	peg	TRUE	
16	41	28	prime	SAW	saw	TRUE	
16	42	28	target	WRENCH	wrench	TRUE	
16	43	29	prime	BUTTERFLY	butterfly	TRUE	
16	44	29	target	HAMSTER	hamster	TRUE	
16	45	30	prime	TRAINER	trainer	TRUE	
16	46	30	target	BOXER	boxer	TRUE	
16	47	31	prime	SPATULA	spatula	TRUE	
16	48	31	target	SANDWICH	sandwich	TRUE	
16	49	32	prime	STATUE	statue	TRUE	
16	50	32	target	SUNDAE	sundae	TRUE	
16	51	33	prime	EMPIRE	empire	TRUE	
16	52	33	target	SUNDAE	sundae	TRUE	
16	53	34	prime	ENGINEER	engineer	TRUE	
16	54	34	target	TURTLE	turtle	TRUE	
16	55	35	prime	DRUG	drug	TRUE	
16	56	35	target	FIGURINE	figurine	TRUE	
16	57	36	prime	LOFT	loft	TRUE	
16	58	36	target	FLOWER	flower	TRUE	
16	59	37	prime	ISLE	isle	TRUE	
16	60	37	target	GLOVE	glove	TRUE	
16	61	38	prime	MECHANISM	mechanism	TRUE	
16	62	38	target	CASTLE	castle	TRUE	
16	63	39	prime	SOUP	soup	TRUE	
16	64	39	target	TIRE	tire	TRUE	
16	65	40	prime	WOLF	wolf	TRUE	
16	66	40	target	CUSHION	cushion	TRUE	
16	67	41	prime	LAMP	lamp	TRUE	
16	68	41	target	DOLL	doll	TRUE	
16	69	42	prime	WAITRESS	waitress	TRUE	
16	70	42	target	SENIOR	senior	TRUE	
16	71	43	prime	GUITAR	guitar	TRUE	
16	72	43	target	STRING	string	TRUE	
16	73	44	prime	SAXOPHONE	saxophone	TRUE	
16	74	44	target	PIANO	piano	TRUE	
16	75	45	prime	STATE	state	TRUE	
16	76	45	target	RABBIT	rabbit	TRUE	
16	77	46	prime	HARBOR	harbor	TRUE	
16	78	46	target	BEE	bee	TRUE	
16	79	47	prime	ORCHESTRA	orchestra	TRUE	
16	80	47	target	ACTRESS	actress	TRUE	
16	81	48	prime	ROD	rod	TRUE	
16	82	48	target	LID	lid	TRUE	
16	83	49	prime	CHURCH	church	TRUE	
16	84	49	target	DRIVEWAY	driveway	TRUE	
16	85	50	prime	WARD	ward	TRUE	
16	86	50	target	DISH	dish	TRUE	
16	87	51	prime	HYDRANT	hydrant	TRUE	
16	88	51	target	HOSE	hose	TRUE	
16	89	52	prime	FESTIVAL	festival	TRUE	
16	90	52	target	ALBUM	album	TRUE	
16	91	53	prime	CANOE	canoe	TRUE	
16	92	53	target	TRAIL	trail	TRUE	
16	93	54	prime	CONQUEROR	conqueror	TRUE	
16	94	54	target	SENATOR	senator	TRUE	
16	95	55	prime	SON	son	TRUE	
16	96	55	target	RAMP	ramp	TRUE	
16	97	56	prime	LIVER	liver	TRUE	
16	98	56	target	TARGET	target	TRUE	
16	99	57	prime	GAVEL	gavel	TRUE	
16	100	57	target	FERRY	ferry	TRUE	
16	101	58	prime	FUTON	futon	TRUE	
16	102	58	target	RECLINER	recliner	TRUE	
16	103	59	prime	SKELETON	skeleton	TRUE	
16	104	59	target	CLASSROOM	classroom	TRUE	
16	105	60	prime	CAMERA	camera	TRUE	
16	106	60	target	LENS	lens	TRUE	
16	107	61	prime	KIWI	kiwi	TRUE	
16	108	61	target	PLANT	plant	TRUE	
16	109	62	prime	PAN	pan	TRUE	
16	110	62	target	FACTORY	factory	TRUE	
16	111	63	prime	ERASER	eraser	TRUE	
16	112	63	target	PEN	pen	TRUE	
16	113	64	prime	TENT	tent	TRUE	
16	114	64	target	CAVERN	cavern	TRUE	
16	115	65	prime	SNEAKER	sneaker	TRUE	
16	116	65	target	SOCK	sock	TRUE	
16	117	66	prime	TREE	tree	TRUE	
16	118	66	target	LIMB	limb	TRUE	
16	119	67	prime	COUCH	couch	TRUE	
16	120	67	target	TELEVISION	television	TRUE	
16	121	68	prime	PURSE	purse	TRUE	
16	122	68	target	SIGN	sign	TRUE	
16	123	69	prime	TABLE	table	TRUE	
16	124	69	target	LAMP	lamp	TRUE	
16	125	70	prime	PECAN	pecan	TRUE	
16	126	70	target	JOURNAL	journal	TRUE	
16	127	71	prime	RESORT	resort	TRUE	
16	128	71	target	POOL	pool	TRUE	
16	129	72	prime	DORM	dorm	TRUE	
16	130	72	target	CAFE	café	FALSE	
16	131	73	prime	DISK	disk	TRUE	
16	132	73	target	WALL	wall	TRUE	
16	133	74	prime	BLINDFOLD	blindfold	TRUE	
16	134	74	target	DRAWING	drawing	TRUE	
16	135	75	prime	STORM	storm	TRUE	
16	136	75	target	TEENAGER	teenager	TRUE	
16	137	76	prime	AIRCRAFT	aircraft	TRUE	
16	138	76	target	DIAMOND	diamond	TRUE	
16	139	77	prime	PUZZLE	puzzle	TRUE	
16	140	77	target	MILLIONAIRE	millionaire	TRUE	
16	141	78	prime	MONK	monk	TRUE	
16	142	78	target	CARDINAL	cardinal	TRUE	
16	143	79	prime	HOSE	hose	TRUE	
16	144	79	target	NOZZLE	nozzle	TRUE	
17	1	8	prime	DECOY	decoy	TRUE	
17	2	8	target	FLAG	flag	TRUE	
17	3	9	prime	DAM	dam	TRUE	
17	4	9	target	RIVER	river	TRUE	
17	5	10	prime	LOTTERY	lottery	TRUE	
17	6	10	target	TIRE	tire	TRUE	
17	7	11	prime	BOURBON	bourbon	TRUE	
17	8	11	target	ACTOR	actor	TRUE	
17	9	12	prime	RAT	rat	TRUE	
17	10	12	target	TRAILER	trailer	TRUE	
17	11	13	prime	CANOE	canoe	TRUE	
17	12	13	target	CAMP	camp	TRUE	
17	13	14	prime	UNCLE	uncle	TRUE	
17	14	14	target	CHAIR	chair	TRUE	
17	15	15	prime	KAYAK	kayak	TRUE	
17	16	15	target	FLAGPOLE	flagpole	TRUE	
17	17	16	prime	BACKPACK	backpack	TRUE	
17	18	16	target	STRAP	strap	TRUE	
17	19	17	prime	BLINDFOLD	blindfold	TRUE	
17	20	17	target	RULER	ruler	TRUE	
17	21	18	prime	BANANA	banana	TRUE	
17	22	18	target	SANDWICH	sandwich	TRUE	
17	23	19	prime	SALT	salt	TRUE	
17	24	19	target	CABIN	cabin	TRUE	
17	25	20	prime	NECKLACE	necklace	TRUE	
17	26	20	target	FEATHER	feather	TRUE	
17	27	21	prime	SOUP	soup	TRUE	
17	28	21	target	TOWEL	towel	TRUE	
17	29	22	prime	SNEAKER	sneaker	TRUE	
17	30	22	target	SHOELACE	shopelace	FALSE	
17	31	23	prime	TREE	tree	TRUE	
17	32	23	target	GATE	gate	TRUE	
17	33	24	prime	ENTERPRISE	enterprise	TRUE	
17	34	24	target	BUS	bus	TRUE	
17	35	25	prime	TRUMPET	trumpet	TRUE	
17	36	25	target	MIRROR	mirror	TRUE	
17	37	26	prime	RAKE	rake	TRUE	
17	38	26	target	GRAVE	grave	TRUE	
17	39	27	prime	SUCCESSOR	successor	TRUE	
17	40	27	target	PILLAR	pillar	TRUE	
17	41	28	prime	PORCH	porch	TRUE	
17	42	28	target	HANDBAG	handbag	TRUE	
17	43	29	prime	TENT	tent	TRUE	
17	44	29	target	POLE	pole	TRUE	
17	45	30	prime	HEAVEN	heaven	TRUE	
17	46	30	target	MANUAL	manual	TRUE	
17	47	31	prime	LOCKER	locker	TRUE	
17	48	31	target	PEDAL	pedal	TRUE	
17	49	32	prime	VASE	phase	FALSE	
17	50	32	target	COVER	cover	TRUE	
17	51	33	prime	ZINC	zinc	TRUE	
17	52	33	target	PEACH	peach	TRUE	
17	53	34	prime	TABLE	table	TRUE	
17	54	34	target	BARREL	barrel	TRUE	
17	55	35	prime	EMPIRE	empire	TRUE	
17	56	35	target	PEEL	peel	TRUE	
17	57	36	prime	HORSE	horse	TRUE	
17	58	36	target	RAVEN	raven	TRUE	
17	59	37	prime	COACH	coach	TRUE	
17	60	37	target	ATHLETE	athlete	TRUE	
17	61	38	prime	SALMON	salmon (sic)	FALSE	
17	62	38	target	GARDEN	garden	TRUE	
17	63	39	prime	MATADOR	matador	TRUE	
17	64	39	target	STRAINER	strainer	TRUE	
17	65	40	prime	LAWYER	lawyer	TRUE	
17	66	40	target	PANE	pane	TRUE	
17	67	41	prime	SHOVEL	shovel	TRUE	
17	68	41	target	BOULDER	boulder	TRUE	
17	69	42	prime	WARD	ward	TRUE	
17	70	42	target	FAUCET	faucet	TRUE	
17	71	43	prime	TITAN	tittahn (sic)	FALSE	
17	72	43	target	RADIATOR	radiator	TRUE	
17	73	44	prime	BUTLER	butler	TRUE	
17	74	44	target	KID	kid	TRUE	
17	75	45	prime	PASSPORT	passport	TRUE	
17	76	45	target	DINER	dinner	FALSE	
17	77	46	prime	MELON	melon	TRUE	
17	78	46	target	GOLFER	golfer	TRUE	
17	79	47	prime	FLIGHT	flight	TRUE	
17	80	47	target	CROSS	cross	TRUE	
17	81	48	prime	ROBIN	robin	TRUE	
17	82	48	target	CHICKEN	chicken	TRUE	
17	83	49	prime	ELEPHANT	elephant	TRUE	
17	84	49	target	TIGER	tiger	TRUE	
17	85	50	prime	RAIL	rail	TRUE	
17	86	50	target	CARPENTER	carpitner (sic)	FALSE	
17	87	51	prime	VIOLIN	violin	TRUE	
17	88	51	target	BOW	bow	TRUE	
17	89	52	prime	SPIDER	spider	TRUE	
